Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
994.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
995.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
997.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
998.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
999.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1000.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1001.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1002.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1003.0,,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
1004.0,Assign seriousness,Take in charge ticket,Require upgrade,Resolve ticket,Closed,,,,,,,,,,
1005.0,Insert ticket,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
1006.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1007.0,Assign seriousness,Resolve ticket,Closed,,,,,,,,,,,,
1008.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
1009.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1010.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1011.0,,Take in charge ticket,Wait,Resolve ticket,Resolve ticket,Closed,,,,,,,,,
1012.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1013.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
1014.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
1015.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1016.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
1017.0,Assign seriousness,Resolve ticket,Resolve ticket,Closed,,,,,,,,,,,
1018.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
1019.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
1020.0,Assign seriousness,Take in charge ticket,Require upgrade,Resolve ticket,Closed,,,,,,,,,,
1021.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
1022.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1023.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1024.0,Assign seriousness,Assign seriousness,Take in charge ticket,Create SW anomaly,Resolve ticket,Closed,,,,,,,,,
1025.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
1026.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
1027.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
1028.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
,Assign seriousness,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,
1030.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
1031.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1032.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1033.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1034.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1035.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1036.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1037.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
1038.0,Assign seriousness,Take in charge ticket,Resolve ticket,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,
1039.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1040.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1041.0,Assign seriousness,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,
1042.0,Assign seriousness,Take in charge ticket,Wait,,Resolve ticket,Closed,,,,,,,,,
1043.0,Assign seriousness,Take in charge ticket,Resolve ticket,Resolve ticket,Closed,,,,,,,,,,
1044.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Take in charge ticket,Wait,,Resolve ticket,Closed,,,,,
1045.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1046.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1047.0,Assign seriousness,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,
1048.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
1049.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1050.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1051.0,Assign seriousness,Take in charge ticket,Require upgrade,Wait,Resolve ticket,Closed,,,,,,,,,
1052.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
1053.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1054.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1055.0,Assign seriousness,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,
1056.0,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,,
1057.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1058.0,,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1059.0,Assign seriousness,Resolve ticket,Closed,,,,,,,,,,,,
1060.0,Assign seriousness,,Resolve ticket,Closed,,,,,,,,,,,
,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1062.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1063.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1064.0,Assign seriousness,Take in charge ticket,Resolve ticket,,Wait,Resolve ticket,Closed,,,,,,,,
1065.0,,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1066.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
1067.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1068.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
1069.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1070.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
1071.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
1072.0,Assign seriousness,Take in charge ticket,Resolve ticket,Resolve ticket,Closed,,,,,,,,,,
1073.0,Assign seriousness,Take in charge ticket,Wait,Wait,Resolve ticket,Closed,,,,,,,,,
1074.0,Insert ticket,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,
1075.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
1076.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1077.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
1078.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1079.0,Assign seriousness,Take in charge ticket,Schedule intervention,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,
1080.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1081.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Take in charge ticket,Resolve ticket,Closed,,,,,,,,
1082.0,Assign seriousness,Resolve ticket,Resolve ticket,Closed,,,,,,,,,,,
1083.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
1084.0,Assign seriousness,Take in charge ticket,Resolve ticket,Resolve ticket,Closed,,,,,,,,,,
1085.0,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,,
1086.0,Assign seriousness,Resolve ticket,Closed,,,,,,,,,,,,
1087.0,Assign seriousness,Resolve ticket,Closed,,,,,,,,,,,,
1088.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1089.0,Assign seriousness,Assign seriousness,Resolve ticket,Closed,,,,,,,,,,,
1090.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1091.0,Assign seriousness,Take in charge ticket,Create SW anomaly,Resolve ticket,Take in charge ticket,Resolve ticket,Closed,,,,,,,,
1092.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
1093.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1094.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
1095.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1096.0,Assign seriousness,Take in charge ticket,Resolve ticket,Resolve ticket,Closed,,,,,,,,,,
1097.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1098.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1099.0,Assign seriousness,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Resolve ticket,Closed,,,,,,,,
,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1101.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1102.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1103.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
1104.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
1105.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
1106.0,Assign seriousness,Take in charge ticket,Wait,Wait,Resolve ticket,Closed,,,,,,,,,
1107.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
1108.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Take in charge ticket,Wait,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,
1109.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1110.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1111.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1112.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
1113.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1114.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1115.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1116.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1117.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1118.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1119.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1120.0,Assign seriousness,Resolve ticket,Resolve ticket,Closed,,,,,,,,,,,
1121.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1122.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1123.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,,,,,,,,,,
1124.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1125.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1126.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1127.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1128.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1129.0,Assign seriousness,Take in charge ticket,Require upgrade,Resolve ticket,Closed,,,,,,,,,,
1130.0,Assign seriousness,Resolve ticket,Closed,,,,,,,,,,,,
1131.0,,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1132.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1133.0,Assign seriousness,Take in charge ticket,,Closed,,,,,,,,,,,
1134.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
1135.0,Assign seriousness,Take in charge ticket,,Take in charge ticket,Wait,Take in charge ticket,Wait,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,
1136.0,Assign seriousness,Take in charge ticket,Wait,Require upgrade,Wait,Resolve ticket,Closed,,,,,,,,
1137.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1138.0,Assign seriousness,Resolve ticket,Take in charge ticket,Require upgrade,Resolve ticket,Closed,,,,,,,,,
1139.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
1140.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1141.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1142.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1143.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1144.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1145.0,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,,,,,,
1146.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1147.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
1148.0,Assign seriousness,Wait,Take in charge ticket,Resolve ticket,Resolve ticket,Closed,,,,,,,,,
1149.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
1150.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
1151.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1152.0,Assign seriousness,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,
1153.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
1154.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1155.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1156.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1157.0,Assign seriousness,Resolve ticket,Closed,,,,,,,,,,,,
1158.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1159.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1160.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1161.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
1162.0,Assign seriousness,Wait,Take in charge ticket,Resolve ticket,Resolve ticket,Closed,,,,,,,,,
1163.0,Assign seriousness,Resolve ticket,Closed,,,,,,,,,,,,
1164.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1165.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1166.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
1167.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Create SW anomaly,Resolve ticket,Take in charge ticket,Resolve ticket,Closed,,,,,,
1168.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1169.0,Assign seriousness,Take in charge ticket,Resolve ticket,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
1170.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
1171.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1172.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1173.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
1174.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
1175.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1176.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1177.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
1178.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1179.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1180.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1181.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1182.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1183.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
1184.0,Assign seriousness,Take in charge ticket,Resolve ticket,,Closed,,,,,,,,,,
1185.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
1186.0,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,,
1187.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1188.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
1189.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1190.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1191.0,Assign seriousness,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,,,,,,,,,,
1192.0,Assign seriousness,Resolve ticket,Resolve ticket,Closed,,,,,,,,,,,
1193.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1194.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1195.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1196.0,,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
1197.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1198.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Take in charge ticket,Resolve ticket,Closed,,,,,,,
1199.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1200.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1201.0,Assign seriousness,Take in charge ticket,Wait,,Closed,,,,,,,,,,
1202.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1203.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1204.0,Assign seriousness,Wait,Resolve ticket,Closed,,,,,,,,,,,
1205.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
1206.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1207.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
1208.0,Assign seriousness,Take in charge ticket,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
1209.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
