Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
17613.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
17614.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17615.0,Create Fine,Send Fine,Payment,,,,,,,,,,,,,,,,,
17616.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17617.0,Create Fine,Send Fine,Payment,,,,,,,,,,,,,,,,,
17618.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
17619.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17620.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17621.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17622.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17623.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17624.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17625.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17626.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,,,,,,,,,,,,,,,,
17627.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17628.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17629.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17630.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17631.0,Create Fine,Send Fine,Payment,,,,,,,,,,,,,,,,,
17632.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17633.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17634.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17635.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17636.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17637.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17638.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17639.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
17640.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17641.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17642.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17643.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17644.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17645.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17646.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
17647.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17648.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
17649.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17650.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17651.0,Create Fine,Send Fine,Payment,,,,,,,,,,,,,,,,,
17652.0,Create Fine,Send Fine,Payment,,,,,,,,,,,,,,,,,
17653.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
17654.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17655.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17656.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17657.0,Create Fine,,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17658.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17659.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17660.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17661.0,Create Fine,Send Fine,Payment,,,,,,,,,,,,,,,,,
17662.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17663.0,Create Fine,Send Fine,Payment,,,,,,,,,,,,,,,,,
17664.0,Create Fine,Send Fine,Payment,,,,,,,,,,,,,,,,,
17665.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17666.0,Create Fine,Send Fine,Payment,,,,,,,,,,,,,,,,,
17667.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17668.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17669.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
17670.0,Create Fine,Send Fine,Payment,,,,,,,,,,,,,,,,,
17671.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17672.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17673.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17674.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17675.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17676.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17677.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17678.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17679.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17680.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17681.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17682.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
17683.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,Payment,,,,,,,,,,,,,,
17684.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17685.0,Create Fine,Send Fine,Payment,,,,,,,,,,,,,,,,,
17686.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17687.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17688.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17689.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17690.0,Create Fine,Send Fine,Payment,,,,,,,,,,,,,,,,,
17691.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17692.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17693.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17694.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17695.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17696.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17697.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17698.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17699.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17700.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17701.0,Create Fine,Send Fine,Payment,,,,,,,,,,,,,,,,,
17702.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17703.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
17704.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17705.0,Create Fine,Send Fine,Payment,,,,,,,,,,,,,,,,,
17706.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17707.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17708.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17709.0,Create Fine,Send Fine,,Add penalty,Payment,,,,,,,,,,,,,,,
17710.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17711.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17712.0,Create Fine,Send Fine,Payment,,,,,,,,,,,,,,,,,
17713.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17714.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17715.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17716.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17717.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17718.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17719.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17720.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17721.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
17722.0,Create Fine,Send Fine,Payment,,,,,,,,,,,,,,,,,
17723.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17724.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17725.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17726.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17727.0,Create Fine,Send Fine,Payment,,,,,,,,,,,,,,,,,
17728.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
17729.0,Create Fine,Send Fine,Payment,,,,,,,,,,,,,,,,,
17730.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17731.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17732.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
17733.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
17734.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17735.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17737.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17738.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17739.0,Create Fine,Send Fine,Payment,,,,,,,,,,,,,,,,,
17740.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
17741.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17742.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17743.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17744.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17745.0,Create Fine,Send Fine,Payment,,,,,,,,,,,,,,,,,
17746.0,Create Fine,,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17747.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17748.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17749.0,Create Fine,Send Fine,Payment,,,,,,,,,,,,,,,,,
17750.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17751.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
17752.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17753.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17754.0,Create Fine,Send Fine,Insert Fine Notification,Payment,Add penalty,Payment,,,,,,,,,,,,,,
17755.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17756.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17757.0,Create Fine,Send Fine,Payment,,,,,,,,,,,,,,,,,
17758.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17759.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17760.0,,Send Fine,Payment,,,,,,,,,,,,,,,,,
17761.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17762.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17763.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
17764.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17765.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17766.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17767.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17768.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17769.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17770.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17771.0,Create Fine,Send Fine,Payment,,,,,,,,,,,,,,,,,
17772.0,Create Fine,Send Fine,Payment,,,,,,,,,,,,,,,,,
17773.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17774.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17775.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
17776.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,Payment,,,,,,,,,,,,,,
17777.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17778.0,Create Fine,Send Fine,Insert Fine Notification,Insert Date Appeal to Prefecture,Send Appeal to Prefecture,Add penalty,Receive Result Appeal from Prefecture,Notify Result Appeal to Offender,Payment,,,,,,,,,,,
17779.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17780.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17781.0,Create Fine,Send Fine,Payment,,,,,,,,,,,,,,,,,
17782.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17783.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17784.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17785.0,Create Fine,,Payment,,,,,,,,,,,,,,,,,
17786.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17787.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17788.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17789.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17790.0,Create Fine,Send Fine,Payment,,,,,,,,,,,,,,,,,
17791.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17792.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17793.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
17794.0,Create Fine,Send Fine,Payment,,,,,,,,,,,,,,,,,
17795.0,Create Fine,Send Fine,Payment,,,,,,,,,,,,,,,,,
17796.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17797.0,Create Fine,Send Fine,Insert Fine Notification,Payment,Add penalty,Payment,,,,,,,,,,,,,,
17798.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17799.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17800.0,Create Fine,Send Fine,Payment,,,,,,,,,,,,,,,,,
17801.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17802.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17803.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17804.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17805.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17806.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17807.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17808.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17809.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17810.0,Create Fine,Send Fine,Payment,,,,,,,,,,,,,,,,,
17811.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17812.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17813.0,Create Fine,Send Fine,Payment,,,,,,,,,,,,,,,,,
17814.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17815.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17816.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17817.0,Create Fine,Send Fine,Payment,,,,,,,,,,,,,,,,,
17818.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17819.0,Create Fine,Send Fine,Payment,,,,,,,,,,,,,,,,,
17820.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17821.0,Create Fine,Send Fine,Payment,,,,,,,,,,,,,,,,,
17822.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17823.0,Create Fine,Send Fine,Payment,,,,,,,,,,,,,,,,,
17824.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17825.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17826.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17827.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17828.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17829.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17830.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
17831.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17832.0,Create Fine,Send Fine,Payment,,,,,,,,,,,,,,,,,
,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17834.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17835.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17836.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
17837.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,Payment,,,,,,,,,,,,,,
17838.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
17839.0,Create Fine,Send Fine,Payment,,,,,,,,,,,,,,,,,
17840.0,Create Fine,Send Fine,Payment,,,,,,,,,,,,,,,,,
17841.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17842.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17843.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17844.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
17845.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
17846.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17847.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17848.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
17849.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17850.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17851.0,Create Fine,Send Fine,Payment,,,,,,,,,,,,,,,,,
17852.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17853.0,Create Fine,Send Fine,Insert Fine Notification,,Send for Credit Collection,,,,,,,,,,,,,,,
17854.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,Payment,,,,,,,,,,,,,,
17855.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17856.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17857.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17858.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17859.0,Create Fine,Send Fine,Payment,,,,,,,,,,,,,,,,,
17860.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17861.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17862.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17863.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17864.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17865.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17866.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17867.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17868.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
17869.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17870.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17871.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17872.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17873.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17874.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17875.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
17876.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17877.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17878.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
17879.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17880.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17881.0,Create Fine,Send Fine,Payment,,,,,,,,,,,,,,,,,
17882.0,Create Fine,Send Fine,Payment,,,,,,,,,,,,,,,,,
17883.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17884.0,Create Fine,Send Fine,Payment,,,,,,,,,,,,,,,,,
17885.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
17886.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17887.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17888.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17889.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17890.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17891.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17892.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17893.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17894.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17895.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17896.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17897.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17898.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17899.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17900.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17901.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17902.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17903.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17904.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17905.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17906.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
17907.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17908.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17909.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17910.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17911.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17912.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17913.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17914.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17915.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17916.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17917.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17918.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17919.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17920.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
17921.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17922.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17923.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17924.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17925.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17926.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17927.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17928.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17929.0,,Payment,,,,,,,,,,,,,,,,,,
17930.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17931.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17932.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17933.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
17934.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
