Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
462.0,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Accepted-Assigned,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463.0,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Accepted-Wait,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464.0,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Accepted-Assigned,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465.0,Accepted-In Progress,Accepted-Wait,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466.0,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Accepted-Assigned,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467.0,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468.0,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469.0,Accepted-In Progress,Accepted-Wait,Accepted-Assigned,Accepted-Wait,Accepted-Assigned,Accepted-Wait,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470.0,Accepted-In Progress,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471.0,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472.0,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473.0,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474.0,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Accepted-Assigned,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475.0,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Accepted-Assigned,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476.0,Accepted-In Progress,Accepted-Wait,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477.0,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478.0,Accepted-In Progress,Accepted-Wait,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479.0,Accepted-In Progress,,Accepted-In Progress,Accepted-Assigned,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480.0,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481.0,Accepted-In Progress,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482.0,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Accepted-Assigned,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483.0,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Accepted-In Progress,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,
484.0,Accepted-In Progress,Queued-Awaiting Assignment,Queued-Awaiting Assignment,Queued-Awaiting Assignment,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485.0,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Accepted-Assigned,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486.0,Accepted-In Progress,Accepted-Wait,Accepted-In Progress,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487.0,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488.0,Accepted-In Progress,Accepted-Assigned,Accepted-In Progress,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489.0,Accepted-In Progress,Accepted-Wait,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490.0,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491.0,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Accepted-Wait,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492.0,Accepted-In Progress,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-Assigned,Accepted-In Progress,Accepted-Wait,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493.0,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Accepted-Assigned,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494.0,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Accepted-Assigned,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495.0,Accepted-In Progress,Accepted-In Progress,Accepted-Assigned,Accepted-In Progress,Accepted-Assigned,Accepted-Assigned,Accepted-Assigned,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,
496.0,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497.0,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498.0,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499.0,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Accepted-Assigned,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500.0,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Accepted-Assigned,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501.0,Accepted-In Progress,Accepted-Assigned,Accepted-Assigned,Accepted-Assigned,Accepted-Assigned,Accepted-Assigned,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,
502.0,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Accepted-Assigned,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503.0,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Accepted-Assigned,Queued-Awaiting Assignment,Accepted-In Progress,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,
504.0,Accepted-In Progress,Accepted-Assigned,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505.0,Accepted-In Progress,Completed-Cancelled,Accepted-In Progress,Accepted-Assigned,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506.0,Accepted-In Progress,Accepted-In Progress,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507.0,Accepted-In Progress,Accepted-In Progress,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508.0,Accepted-In Progress,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509.0,Accepted-In Progress,Queued-Awaiting Assignment,Queued-Awaiting Assignment,Accepted-Assigned,Accepted-Wait,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510.0,Accepted-In Progress,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511.0,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512.0,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513.0,Accepted-In Progress,Queued-Awaiting Assignment,Queued-Awaiting Assignment,Queued-Awaiting Assignment,Queued-Awaiting Assignment,Accepted-Assigned,Accepted-In Progress,Queued-Awaiting Assignment,Queued-Awaiting Assignment,Queued-Awaiting Assignment,Accepted-In Progress,Accepted-Wait,Accepted-Wait,Completed-Closed,,,,,,,,,,,,,,,,,,,,,
514.0,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Accepted-Assigned,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.0,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516.0,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Accepted-Assigned,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517.0,Accepted-In Progress,,Accepted-In Progress,Accepted-Assigned,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518.0,Accepted-In Progress,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519.0,Queued-Awaiting Assignment,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Accepted-Wait,Accepted-In Progress,Accepted-Wait,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,
520.0,Accepted-In Progress,Accepted-Assigned,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521.0,Accepted-In Progress,Queued-Awaiting Assignment,Queued-Awaiting Assignment,Queued-Awaiting Assignment,Queued-Awaiting Assignment,Queued-Awaiting Assignment,Accepted-Assigned,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,
522.0,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Queued-Awaiting Assignment,Queued-Awaiting Assignment,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523.0,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524.0,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525.0,Accepted-In Progress,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526.0,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527.0,Accepted-In Progress,,Queued-Awaiting Assignment,Accepted-Assigned,Accepted-Assigned,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528.0,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529.0,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Accepted-Assigned,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530.0,Accepted-In Progress,Accepted-Wait,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531.0,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Accepted-Assigned,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532.0,Accepted-In Progress,Accepted-Wait,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533.0,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Accepted-Assigned,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534.0,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Accepted-Wait,Queued-Awaiting Assignment,Accepted-Assigned,Queued-Awaiting Assignment,Accepted-In Progress,Accepted-Wait,Accepted-Assigned,Accepted-Wait,Queued-Awaiting Assignment,Accepted-In Progress,Accepted-Wait,Completed-Closed,,,,,,,,,,,,,,,,,,,,
535.0,Accepted-In Progress,Queued-Awaiting Assignment,Queued-Awaiting Assignment,Accepted-Assigned,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536.0,Accepted-In Progress,Accepted-Wait,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537.0,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538.0,Accepted-In Progress,Accepted-Assigned,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539.0,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540.0,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Accepted-Assigned,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541.0,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Accepted-Assigned,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542.0,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Accepted-In Progress,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,
543.0,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544.0,Accepted-In Progress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545.0,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546.0,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-Assigned,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547.0,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Accepted-Wait,Queued-Awaiting Assignment,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Completed-Closed,Accepted-In Progress,Accepted-In Progress,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,
548.0,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549.0,Accepted-In Progress,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550.0,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Accepted-Assigned,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551.0,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552.0,Accepted-In Progress,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553.0,Accepted-In Progress,Accepted-Wait,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554.0,Accepted-In Progress,Accepted-Assigned,Accepted-In Progress,Accepted-Wait,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555.0,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556.0,Accepted-In Progress,Accepted-Wait,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557.0,Accepted-In Progress,Accepted-Assigned,Accepted-In Progress,Accepted-Wait,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558.0,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559.0,Accepted-In Progress,Accepted-Wait,Queued-Awaiting Assignment,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560.0,Accepted-In Progress,Accepted-In Progress,Accepted-In Progress,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561.0,Accepted-In Progress,Accepted-Assigned,Accepted-Assigned,Accepted-Wait,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562.0,Accepted-In Progress,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563.0,Accepted-In Progress,Accepted-Wait,Completed-Closed,Accepted-In Progress,Queued-Awaiting Assignment,Queued-Awaiting Assignment,Accepted-In Progress,Accepted-In Progress,Accepted-Assigned,Queued-Awaiting Assignment,Queued-Awaiting Assignment,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,
564.0,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Accepted-Wait,Accepted-Assigned,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565.0,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566.0,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567.0,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Accepted-Wait,Accepted-In Progress,Accepted-Assigned,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,
568.0,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-Assigned,Accepted-In Progress,Accepted-Wait,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569.0,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570.0,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571.0,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572.0,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573.0,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574.0,Accepted-In Progress,Accepted-Wait,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575.0,Accepted-In Progress,Queued-Awaiting Assignment,Queued-Awaiting Assignment,Accepted-In Progress,Accepted-Wait,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576.0,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577.0,Accepted-In Progress,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Accepted-Assigned,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578.0,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579.0,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580.0,Accepted-In Progress,Completed-Closed,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581.0,Queued-Awaiting Assignment,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582.0,Queued-Awaiting Assignment,Accepted-In Progress,Completed-Closed,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583.0,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584.0,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585.0,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Accepted-Assigned,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586.0,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.0,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588.0,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589.0,Accepted-In Progress,Accepted-Wait,Accepted-In Progress,Accepted-Wait,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590.0,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591.0,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592.0,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593.0,Accepted-In Progress,Accepted-Wait,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594.0,Accepted-In Progress,Accepted-Assigned,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595.0,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596.0,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597.0,Accepted-Wait,Accepted-In Progress,Accepted-Wait,Queued-Awaiting Assignment,Queued-Awaiting Assignment,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598.0,Accepted-Wait,Accepted-Assigned,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599.0,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600.0,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601.0,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602.0,Queued-Awaiting Assignment,Accepted-In Progress,Completed-Closed,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603.0,Accepted-Wait,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604.0,Accepted-In Progress,Accepted-In Progress,Accepted-Assigned,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605.0,Accepted-In Progress,Accepted-Assigned,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606.0,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607.0,Accepted-In Progress,Accepted-Assigned,Accepted-In Progress,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608.0,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Accepted-Wait,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609.0,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Accepted-In Progress,Accepted-Wait,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610.0,Accepted-In Progress,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611.0,Queued-Awaiting Assignment,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612.0,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613.0,Accepted-In Progress,Accepted-In Progress,Accepted-In Progress,Accepted-Wait,Queued-Awaiting Assignment,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614.0,Accepted-In Progress,Accepted-In Progress,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615.0,Accepted-In Progress,Accepted-In Progress,Accepted-In Progress,Accepted-Wait,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616.0,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617.0,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618.0,Accepted-In Progress,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619.0,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620.0,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Accepted-Assigned,Accepted-Wait,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621.0,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Accepted-Assigned,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622.0,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623.0,Accepted-In Progress,Accepted-Assigned,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624.0,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625.0,Queued-Awaiting Assignment,Accepted-Assigned,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626.0,Accepted-In Progress,Accepted-Assigned,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627.0,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Queued-Awaiting Assignment,Queued-Awaiting Assignment,Accepted-In Progress,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-Assigned,Queued-Awaiting Assignment,Accepted-In Progress,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,
628.0,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629.0,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630.0,Accepted-In Progress,Accepted-Assigned,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631.0,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Queued-Awaiting Assignment,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632.0,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633.0,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634.0,Accepted-In Progress,Accepted-In Progress,Accepted-Assigned,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635.0,Accepted-In Progress,Accepted-Wait,Accepted-In Progress,Completed-Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
